year,state_abbr,state_name,population,violent_crime,"violent crimes per 100,000 people",homicide,"homicides per 100,000 people ",rape_legacy,"rapes legacy per 100,000 people",rape_revised,"rapes revised per 100,000 people",robbery,"robberies per 100,000 people",aggravated_assault,"aggravated assaults per 100,000 people",property_crime,"property crimes per 100,000 people",burglary,"burglaries per 100,000 people",larceny,"larcenies per 100,000 people",motor_vehicle_theft,"motor vehicle theft per 100,000 people",caveats,
2014,NC,North Carolina,9940387,32718,329.14,498,5.01,1738,17.48,2432,24.46584826,8411,84.61,21377,215.05,285498,2872.10,79266,797.41,192609,1937.64,13623,137.05,,
2014,ND,North Dakota,740040,2001,270.39,23,3.11,275,37.16,382,51.61883141,175,23.65,1421,192.02,15857,2142.72,2751,371.74,11559,1561.94,1547,209.04,,
2014,NE,Nebraska,1882980,5201,276.21,53,2.81,645,34.25,878,46.62821698,1044,55.44,3226,171.32,47526,2523.98,7936,421.46,35063,1862.10,4527,240.42,,
2014,NH,New Hampshire,1327996,2625,197.67,16,1.20,438,32.98,596,44.87965325,544,40.96,1469,110.62,26098,1965.22,4191,315.59,21051,1585.17,856,64.46,,
2014,NJ,New Jersey,8938844,23319,260.87,352,3.94,953,10.66,1280,14.31952499,10499,117.45,11188,125.16,154945,1733.39,31707,354.71,111534,1247.75,11704,130.93,,
2014,NM,New Mexico,2085567,12465,597.68,101,4.84,1070,51.30,1481,71.01186392,2086,100.02,8797,421.80,73877,3542.30,18505,887.29,49082,2353.41,6290,301.60,,
2014,NV,Nevada,2838281,18043,635.70,170,5.99,987,34.77,1357,47.81062904,5954,209.77,10562,372.13,74574,2627.44,21924,772.44,42466,1496.19,10184,358.81,,
2014,NY,New York,19748858,75972,384.69,616,3.12,4316,21.85,6025,30.50809318,24036,121.71,45295,229.36,339113,1717.13,50738,256.92,272624,1380.45,15751,79.76,,
2014,OH,Ohio,11596998,33130,285.68,464,4.00,3825,32.98,5228,45.08063207,12780,110.20,14658,126.39,322517,2781.04,79466,685.23,224942,1939.66,18109,156.15,,
2014,OK,Oklahoma,3879610,16052,413.75,180,4.64,1361,35.08,1862,47.99451491,3073,79.21,10937,281.91,117445,3027.24,29963,772.32,76719,1977.49,10763,277.42,,
2014,OR,Oregon,3971202,10294,259.22,84,2.12,1165,29.34,1620,40.7936942,2270,57.16,6320,159.15,123142,3100.87,18690,470.64,94177,2371.50,10275,258.74,,
2014,PA,Pennsylvania,12793767,40298,314.98,610,4.77,2785,21.77,3839,30.0067994,13545,105.87,22304,174.33,246982,1930.49,45718,357.35,188211,1471.11,13053,102.03,,
2014,RI,Rhode Island,1054907,2320,219.92,26,2.46,264,25.03,366,34.69500155,530,50.24,1398,132.52,22982,2178.58,4830,457.86,16317,1546.77,1835,173.95,,
2014,SC,South Carolina,4829160,24038,497.77,322,6.67,1522,31.52,2185,45.2459641,4018,83.20,17513,362.65,168281,3484.68,37163,769.55,118173,2447.07,12945,268.06,,
2014,SD,South Dakota,853304,2801,328.25,23,2.70,336,39.38,478,56.0175506,199,23.32,2101,246.22,16036,1879.28,2817,330.13,12209,1430.79,1010,118.36,,
2014,TN,Tennessee,6547779,39989,610.73,369,5.64,1870,28.56,2595,39.6317591,7268,111.00,29757,454.46,200911,3068.38,46798,714.72,141464,2160.49,12649,193.18,,
2014,TX,Texas,26979078,109711,406.65,1192,4.42,8400,31.14,11636,43.12971703,31021,114.98,65862,244.12,813515,3015.36,168085,623.02,577018,2138.76,68412,253.57,,
2014,UT,Utah,2944498,6464,219.53,66,2.24,1114,37.83,1547,52.53866703,1313,44.59,3538,120.16,85473,2902.80,11656,395.86,66487,2258.01,7330,248.94,,
2014,VA,Virginia,8328098,16522,198.39,350,4.20,1687,20.26,2416,29.01022538,4294,51.56,9462,113.62,161934,1944.43,23210,278.70,131001,1573.00,7723,92.73,,
2014,VT,Vermont,626767,643,102.59,10,1.60,85,13.56,117,18.66722402,72,11.49,444,70.84,9721,1550.98,2092,333.78,7375,1176.67,254,40.53,,
2014,WA,Washington,7063166,20185,285.78,178,2.52,1999,28.30,2780,39.35912026,5641,79.87,11586,164.03,261257,3698.87,55381,784.08,175317,2482.13,30559,432.65,,
2014,WI,Wisconsin,5759432,16763,291.05,159,2.76,1216,21.11,1677,29.11745464,5101,88.57,9826,170.61,120535,2092.83,21375,371.13,89255,1549.72,9905,171.98,,
2014,WV,West Virginia,1848751,5850,316.43,84,4.54,417,22.56,594,32.12980007,655,35.43,4517,244.33,38282,2070.70,9368,506.72,26954,1457.96,1960,106.02,,
2014,WY,Wyoming,584304,1142,195.45,16,2.74,127,21.74,174,29.77901914,53,9.07,899,153.86,11477,1964.22,1689,289.06,9185,1571.96,603,103.20,,
2015,,,320896618,1199310,373.74,15883,4.95,91261,28.44,126134,39.30674022,328109,102.25,764057,238.10,8024115,2500.53,1587564,494.73,5723488,1783.59,713063,222.21,,
2015,AK,Alaska,737709,5391,730.78,59,8.00,648,87.84,900,121.9993249,761,103.16,3671,497.62,20806,2820.35,3511,475.93,15249,2067.08,2046,277.35,,
2015,AL,Alabama,4853875,22957,472.96,348,7.17,1449,29.85,2037,41.96647009,4612,95.02,15960,328.81,144785,2982.87,35265,726.53,99182,2043.36,10338,212.98,,
2015,AR,Arkansas,2977853,15769,529.54,189,6.35,1425,47.85,2008,67.43113243,2117,71.09,11455,384.67,97391,3270.51,22851,767.36,68720,2307.70,5820,195.44,,
2015,AZ,Arizona,6817565,27968,410.23,306,4.49,2268,33.27,3109,45.6027922,6360,93.29,18193,266.85,207184,3038.97,38010,557.53,152388,2235.23,16786,246.22,,
2015,CA,California,38993940,166883,427.97,1861,4.77,9341,23.96,12811,32.85382293,52862,135.56,99349,254.78,1024914,2628.39,197404,506.24,656517,1683.64,170993,438.51,,
2015,CO,Colorado,5448819,17348,318.38,173,3.17,2422,44.45,3328,61.0774555,3315,60.84,10532,193.29,144044,2643.58,23490,431.10,104532,1918.43,16022,294.05,,
2015,CT,Connecticut,3584730,7938,221.44,116,3.24,585,16.32,798,22.26109079,2925,81.60,4099,114.35,65610,1830.26,10286,286.94,48898,1364.06,6426,179.26,,
2015,DC,District of Columbia,670377,8538,1273.61,162,24.17,365,54.45,494,73.68987898,3746,558.79,4136,616.97,31444,4690.50,2971,443.18,25208,3760.27,3265,487.04,,
2015,DE,Delaware,944076,4760,504.20,62,6.57,257,27.22,361,38.2384469,1240,131.35,3097,328.05,25545,2705.82,4797,508.12,19555,2071.34,1193,126.37,,
2015,FL,Florida,20244914,93625,462.46,1041,5.14,5396,26.65,7552,37.30319625,21137,104.41,63895,315.61,570270,2816.86,109268,539.73,420341,2076.28,40661,200.85,,
2015,GA,Georgia,10199398,38891,381.31,622,6.10,2343,22.97,3257,31.93325724,12545,123.00,22467,220.28,316013,3098.35,68149,668.17,220715,2164.00,27149,266.18,,
2015,HI,Hawaii,1431603,4201,293.45,19,1.33,382,26.68,538,37.58025095,1085,75.79,1878,131.18,45389,3170.50,6810,475.69,33140,2314.89,5439,379.92,,
2015,IA,Iowa,3121997,8619,276.07,73,2.34,877,28.09,1205,38.59709026,1050,33.63,6291,201.51,64688,2072.01,14977,479.72,45328,1451.89,4383,140.39,,
2015,ID,Idaho,1652828,3593,217.38,32,1.94,508,30.74,703,42.53316135,191,11.56,2667,161.36,28912,1749.24,6124,370.52,20916,1265.47,1872,113.26,,
2015,IL,Illinois,12839047,49755,387.53,754,5.87,3602,28.06,4926,38.36733365,15056,117.27,29019,226.02,256962,2001.41,46846,364.87,192424,1498.74,17692,137.80,,
2015,IN,Indiana,6612768,25373,383.70,370,5.60,1757,26.57,2386,36.08171344,7081,107.08,15536,234.94,171878,2599.18,34404,520.27,123940,1874.25,13534,204.66,,
2015,KS,Kansas,2906721,11483,395.05,126,4.33,1226,42.18,1684,57.93469686,1823,62.72,7850,270.06,80059,2754.27,15619,537.34,57435,1975.94,7005,240.99,,
2015,KY,Kentucky,4424611,9887,223.45,219,4.95,1165,26.33,1644,37.15580873,3314,74.90,4710,106.45,97545,2204.60,22526,509.11,67143,1517.49,7876,178.00,,
2015,LA,Louisiana,4668960,25202,539.78,492,10.54,1246,26.69,1733,37.1174737,5561,119.11,17416,373.02,157708,3377.80,35457,759.42,112520,2409.96,9731,208.42,,
2015,MA,Massachusetts,6784240,26453,389.92,131,1.93,1538,22.67,2082,30.6887728,5266,77.62,18974,279.68,114547,1688.43,21826,321.72,84676,1248.13,8045,118.58,,
2015,MD,Maryland,5994983,28185,470.14,538,8.97,1209,20.17,1717,28.64061499,10111,168.66,15819,263.87,142547,2377.77,26432,440.90,102701,1713.12,13414,223.75,,
2015,ME,Maine,1329453,1726,129.83,23,1.73,337,25.35,461,34.67591558,311,23.39,931,70.03,24361,1832.41,4694,353.08,18853,1418.10,814,61.23,,
2015,MI,Michigan,9917715,41712,420.58,585,5.90,4782,48.22,6710,67.65671327,7818,78.83,26599,268.20,191191,1927.77,40375,407.10,132019,1331.14,18797,189.53,,
2015,MN,Minnesota,5482435,13319,242.94,133,2.43,1679,30.63,2321,42.33520324,3771,68.78,7094,129.40,121984,2225.00,19299,352.02,94704,1727.41,7981,145.57,"All agencies 1993 and 2005-Present (with the exception of Minneapolis and St. Paul) - The data collection methodology for the offense of forcible rape used by the State Uniform Crime Reporting (UCR) Program does not comply with national UCR Program guidelines. Consequently, their figures for forcible rape and violent crime (of which forcible rape is part) are not included in this tool.",
2015,MO,Missouri,6076204,30292,498.53,503,8.28,1858,30.58,2573,42.34551704,6383,105.05,20833,342.86,173788,2860.14,34029,560.04,122749,2020.16,17010,279.94,,
2015,MS,Mississippi,2989390,8190,273.97,253,8.46,851,28.47,1158,38.73699986,2312,77.34,4467,149.43,85785,2869.65,25068,838.57,56446,1888.21,4271,142.87,,
2015,MT,Montana,1032073,3647,353.37,38,3.68,405,39.24,572,55.4224362,210,20.35,2827,273.91,27276,2642.84,3887,376.62,20966,2031.45,2423,234.77,,
2015,NC,North Carolina,10035186,34734,346.12,517,5.15,1886,18.79,2591,25.81915273,8821,87.90,22805,227.25,275915,2749.48,74760,744.98,187732,1870.74,13423,133.76,,
2015,ND,North Dakota,756835,1949,257.52,21,2.77,285,37.66,391,51.66251561,159,21.01,1378,182.07,17716,2340.80,3296,435.50,12686,1676.19,1734,229.11,,
2015,NE,Nebraska,1893765,5167,272.84,62,3.27,648,34.22,885,46.73230311,994,52.49,3226,170.35,42597,2249.33,6443,340.22,32148,1697.57,4006,211.54,,
2015,NH,New Hampshire,1330111,2692,202.39,15,1.13,468,35.19,644,48.41701181,475,35.71,1558,117.13,23453,1763.24,3482,261.78,19076,1434.17,895,67.29,,
2015,NJ,New Jersey,8935421,22879,256.05,363,4.06,1019,11.40,1373,15.36581209,9729,108.88,11414,127.74,145701,1630.60,27960,312.91,105963,1185.88,11778,131.81,,
2015,NM,New Mexico,2080328,13672,657.20,117,5.62,1218,58.55,1663,79.93931726,2485,119.45,9407,452.19,77212,3711.53,17084,821.22,51485,2474.85,8643,415.46,,
2015,NV,Nevada,2883758,20118,697.63,178,6.17,1232,42.72,1688,58.53473142,6287,218.01,11965,414.91,77137,2674.88,22360,775.38,43426,1505.88,11351,393.62,,
2015,NY,New York,19747183,75126,380.44,613,3.10,4414,22.35,6141,31.0981065,23879,120.92,44493,225.31,317225,1606.43,44117,223.41,257837,1305.69,15271,77.33,,
2015,OH,Ohio,11605090,34373,296.19,522,4.50,3990,34.38,5441,46.88459977,12617,108.72,15793,136.09,303743,2617.33,69994,603.13,216354,1864.30,17395,149.89,,
2015,OK,Oklahoma,3907414,16746,428.57,240,6.14,1418,36.29,1953,49.98190619,3018,77.24,11535,295.21,114055,2918.94,28783,736.63,74678,1911.19,10594,271.13,,
2015,OR,Oregon,4024634,10680,265.37,110,2.73,1193,29.64,1650,40.99751679,2163,53.74,6757,167.89,119752,2975.48,18541,460.69,90514,2249.00,10697,265.79,,
2015,PA,Pennsylvania,12791904,40348,315.42,665,5.20,3105,24.27,4299,33.60719405,12965,101.35,22419,175.26,231941,1813.19,39573,309.36,180236,1408.98,12132,94.84,,
2015,RI,Rhode Island,1055607,2565,242.99,31,2.94,342,32.40,467,44.23994915,547,51.82,1520,143.99,20038,1898.24,3938,373.06,14714,1393.89,1386,131.30,,
2015,SC,South Carolina,4894834,24448,499.47,407,8.31,1717,35.08,2439,49.8280432,3950,80.70,17652,360.63,162830,3326.57,34942,713.85,114778,2344.88,13110,267.83,,
2015,SD,South Dakota,857919,3302,384.88,33,3.85,367,42.78,500,58.28056029,215,25.06,2554,297.70,16739,1951.12,2969,346.07,12576,1465.87,1194,139.17,,
2015,TN,Tennessee,6595056,40816,618.89,418,6.34,2032,30.81,2801,42.47120874,7499,113.71,30098,456.37,196047,2972.64,43753,663.42,139259,2111.57,13035,197.65,,
2015,TX,Texas,27429639,113193,412.67,1317,4.80,8941,32.60,12323,44.92585557,31924,116.39,67629,246.55,779234,2840.85,153067,558.04,558653,2036.68,67514,246.14,,
2015,UT,Utah,2990632,7138,238.68,57,1.91,1247,41.70,1704,56.97792306,1329,44.44,4048,135.36,89797,3002.61,12606,421.52,68464,2289.28,8727,291.81,,
2015,VA,Virginia,8367587,16705,199.64,390,4.66,1767,21.12,2499,29.86524072,4459,53.29,9357,111.82,157803,1885.88,21542,257.45,128064,1530.48,8197,97.96,,
2015,VT,Vermont,626088,747,119.31,10,1.60,104,16.61,150,23.9582934,105,16.77,482,76.99,9064,1447.72,2034,324.87,6834,1091.54,196,31.31,,
2015,WA,Washington,7160290,20505,286.37,218,3.04,2006,28.02,2778,38.79731128,5450,76.11,12059,168.41,249474,3484.13,51114,713.85,171393,2393.66,26967,376.62,,
2015,WI,Wisconsin,5767891,17549,304.25,240,4.16,1324,22.95,1805,31.29393395,5234,90.74,10270,178.05,114171,1979.42,19602,339.85,83572,1448.92,10997,190.66,,
2015,WV,West Virginia,1841053,6397,347.46,85,4.62,493,26.78,710,38.56488651,783,42.53,4819,261.75,38694,2101.73,9467,514.22,26984,1465.68,2243,121.83,,
2015,WY,Wyoming,586555,1300,221.63,16,2.73,124,21.14,171,29.15327633,59,10.06,1054,179.69,11151,1901.10,1762,300.40,8797,1499.77,592,100.93,,
2016,,,323405935,1285606,397.52,17413,5.38,96970,29.98,132414,40.94358998,332797,102.90,802982,248.29,7928530,2451.57,1516405,468.89,5644835,1745.43,767290,237.25,,
2016,AK,Alaska,741522,5966,804.56,52,7.01,754,101.68,1053,142.0052271,850,114.63,4011,540.91,24876,3354.72,4053,546.58,17766,2395.88,3057,412.26,,
2016,AL,Alabama,4860545,25878,532.41,407,8.37,1380,28.39,1915,39.39887399,4687,96.43,18869,388.21,143259,2947.39,34045,700.44,97498,2005.91,11716,241.04,,
2016,AR,Arkansas,2988231,16563,554.27,217,7.26,1600,53.54,2214,74.09065765,2125,71.11,12007,401.81,98092,3282.61,23814,796.93,67091,2245.17,7187,240.51,,
2016,AZ,Arizona,6908642,32542,471.03,389,5.63,2461,35.62,3304,47.82415994,7045,101.97,21804,315.60,207317,3000.84,38216,553.16,150618,2180.14,18483,267.53,,
2016,CA,California,39296476,174796,444.81,1930,4.91,10132,25.78,13702,34.86826656,54789,139.42,104375,265.61,1002070,2550.03,188304,479.19,637010,1621.04,176756,449.80,,
2016,CO,Colorado,5530105,19030,344.12,189,3.42,2680,48.46,3635,65.73112084,3525,63.74,11681,211.23,152146,2751.23,23825,430.82,108680,1965.24,19641,355.17,,
2016,CT,Connecticut,3587685,8169,227.70,79,2.20,580,16.17,791,22.04764354,2711,75.56,4588,127.88,64875,1808.27,10107,281.71,47642,1327.93,7126,198.62,,
2016,DC,District of Columbia,684336,8236,1203.50,136,19.87,400,58.45,533,77.88571696,3500,511.44,4067,594.30,32377,4731.16,2361,345.01,27089,3958.44,2927,427.71,,
2016,DE,Delaware,952698,4859,510.03,58,6.09,224,23.51,311,32.64413277,1359,142.65,3131,328.65,26370,2767.93,5028,527.76,19812,2079.57,1530,160.60,,
2016,FL,Florida,20656589,88700,429.40,1111,5.38,5527,26.76,7598,36.78245232,20175,97.67,59816,289.57,553812,2681.04,100325,485.68,410352,1986.54,43135,208.82,,
2016,GA,Georgia,10313620,40268,390.44,682,6.61,2436,23.62,3381,32.78189423,12114,117.46,24091,233.58,307305,2979.60,62715,608.08,218127,2114.94,26463,256.58,,
2016,HI,Hawaii,1428683,3452,241.62,35,2.45,432,30.24,601,42.06671459,985,68.94,1831,128.16,42353,2964.48,5983,418.78,30871,2160.80,5499,384.90,,
2016,IA,Iowa,3130869,9170,292.89,73,2.33,941,30.06,1278,40.81933802,1150,36.73,6669,213.01,65888,2104.46,15306,488.87,45580,1455.83,5002,159.76,,
2016,ID,Idaho,1680026,3876,230.71,49,2.92,529,31.49,719,42.79695671,213,12.68,2895,172.32,29357,1747.41,6318,376.07,20962,1247.72,2077,123.63,,
2016,IL,Illinois,12835726,56054,436.70,1061,8.27,3713,28.93,5003,38.97714862,17829,138.90,32161,250.56,263256,2050.96,48193,375.46,195196,1520.72,19867,154.78,,
2016,IN,Indiana,6634007,26516,399.70,431,6.50,1813,27.33,2449,36.9158489,7291,109.90,16345,246.38,168460,2539.34,33567,505.98,120454,1815.71,14439,217.65,,
2016,KS,Kansas,2907731,11665,401.17,132,4.54,1193,41.03,1618,55.64476219,1757,60.43,8158,280.56,82293,2830.14,14759,507.58,60119,2067.56,7415,255.01,,
2016,KY,Kentucky,4436113,10452,235.61,265,5.97,1242,28.00,1748,39.4038655,3371,75.99,5068,114.24,97713,2202.67,20932,471.85,66833,1506.57,9948,224.25,,
2016,LA,Louisiana,4686157,26477,565.00,555,11.84,1329,28.36,1819,38.81645451,5575,118.97,18528,395.38,154511,3297.18,34689,740.24,109492,2336.50,10330,220.44,,
2016,MA,Massachusetts,6823721,25975,380.66,135,1.98,1601,23.46,2141,31.37584318,5365,78.62,18334,268.68,106430,1559.71,19204,281.43,79155,1160.00,8071,118.28,,
2016,MD,Maryland,6024752,29019,481.66,536,8.90,1317,21.86,1827,30.32489968,10815,179.51,15841,262.93,139716,2319.03,24832,412.17,100995,1676.33,13889,230.53,,
2016,ME,Maine,1330232,1649,123.96,20,1.50,301,22.63,413,31.04721582,268,20.15,948,71.27,21908,1646.93,4001,300.77,17131,1287.82,776,58.34,,
2016,MI,Michigan,9933445,45782,460.89,612,6.16,5217,52.52,7268,73.16696272,7123,71.71,30779,309.85,190249,1915.24,39738,400.04,130249,1311.22,20262,203.98,,
2016,MN,Minnesota,5525050,13365,241.90,101,1.83,1732,31.35,2349,42.51545235,3730,67.51,7185,130.04,117723,2130.71,18582,336.32,90421,1636.56,8720,157.83,,
2016,MO,Missouri,6091176,31720,520.75,538,8.83,1884,30.93,2557,41.97875747,6576,107.96,22049,361.98,170661,2801.77,31716,520.69,120649,1980.72,18296,300.37,,
2016,MS,Mississippi,2985415,8411,281.74,237,7.94,910,30.48,1282,42.94210353,2433,81.50,4459,149.36,82521,2764.14,23489,786.79,54725,1833.08,4307,144.27,,
2016,MT,Montana,1038656,3886,374.14,37,3.56,427,41.11,598,57.57440384,268,25.80,2983,287.20,28156,2710.81,3966,381.84,21427,2062.95,2763,266.02,,
2016,NC,North Carolina,10156689,37767,371.84,678,6.68,2086,20.54,2847,28.03078838,9336,91.92,24906,245.22,277765,2734.80,72082,709.70,190377,1874.40,15306,150.70,,
2016,ND,North Dakota,755548,1905,252.13,16,2.12,268,35.47,356,47.11811824,181,23.96,1352,178.94,17451,2309.71,3248,429.89,12249,1621.21,1954,258.62,,
2016,NE,Nebraska,1907603,5661,296.76,49,2.57,813,42.62,1108,58.08336431,946,49.59,3558,186.52,43197,2264.46,6459,338.59,32009,1677.97,4729,247.90,,
2016,NH,New Hampshire,1335015,2668,199.85,19,1.42,443,33.18,609,45.61746497,431,32.28,1609,120.52,20323,1522.30,2989,223.89,16454,1232.50,880,65.92,,
2016,NJ,New Jersey,8978416,21861,243.48,378,4.21,1088,12.12,1454,16.19439331,8940,99.57,11089,123.51,138012,1537.15,25229,281.00,101459,1130.03,11324,126.12,,
2016,NM,New Mexico,2085432,14585,699.38,139,6.67,1117,53.56,1527,73.22223885,2737,131.24,10182,488.24,81930,3928.68,17280,828.61,52907,2536.98,11743,563.10,,
2016,NV,Nevada,2939254,19924,677.86,228,7.76,1284,43.68,1729,58.82445001,6338,215.63,11629,395.64,75922,2583.04,18816,640.16,43949,1495.24,13157,447.63,,
2016,NY,New York,19836286,74315,374.64,629,3.17,4584,23.11,6281,31.66419359,22310,112.47,45095,227.34,305224,1538.72,39850,200.89,250990,1265.31,14384,72.51,,
2016,OH,Ohio,11622554,35759,307.67,683,5.88,4255,36.61,5754,49.50719093,12574,108.19,16748,144.10,300945,2589.32,67081,577.16,214102,1842.13,19762,170.03,,
2016,OK,Oklahoma,3921207,17855,455.34,247,6.30,1543,39.35,2100,53.55493857,3174,80.94,12334,314.55,118010,3009.53,29376,749.16,76358,1947.31,12276,313.07,,
2016,OR,Oregon,4085989,10983,268.80,116,2.84,1306,31.96,1784,43.66139997,2307,56.46,6776,165.84,121716,2978.86,16919,414.07,91507,2239.53,13290,325.26,,
2016,PA,Pennsylvania,12787085,40389,315.86,674,5.27,3250,25.42,4459,34.87112192,12314,96.30,22942,179.42,222394,1739.21,35178,275.11,174147,1361.90,13069,102.20,,
2016,RI,Rhode Island,1057566,2529,239.13,29,2.74,330,31.20,445,42.07775212,541,51.16,1514,143.16,18910,1788.07,3650,345.13,14157,1338.64,1103,104.30,,
2016,SC,South Carolina,4959822,25137,506.81,358,7.22,1786,36.01,2491,50.22357657,4071,82.08,18217,367.29,161534,3256.85,33149,668.35,114455,2307.64,13930,280.86,,
2016,SD,South Dakota,861542,3636,422.03,28,3.25,386,44.80,526,61.05332067,274,31.80,2808,325.93,17207,1997.23,3002,348.44,12705,1474.68,1500,174.11,,
2016,TN,Tennessee,6649404,42459,638.54,495,7.44,2056,30.92,2803,42.15415397,7829,117.74,31332,471.20,191199,2875.43,40607,610.69,135353,2035.57,15239,229.18,,
2016,TX,Texas,27904862,121064,433.85,1478,5.30,9905,35.50,13446,48.18515139,33298,119.33,72842,261.04,769892,2758.99,148796,533.23,552106,1978.53,68990,247.23,,
2016,UT,Utah,3044321,7406,243.27,74,2.43,1146,37.64,1560,51.24295368,1528,50.19,4244,139.41,90561,2974.75,12938,424.99,68261,2242.24,9362,307.52,,
2016,VA,Virginia,8414380,18495,219.80,482,5.73,2032,24.15,2830,33.63289987,4826,57.35,10357,123.09,157292,1869.32,20159,239.58,127285,1512.71,9848,117.04,,
2016,VT,Vermont,623354,851,136.52,14,2.25,120,19.25,170,27.27182307,78,12.51,589,94.49,9705,1556.90,1884,302.24,7637,1225.15,184,29.52,,
2016,WA,Washington,7280934,22101,303.55,195,2.68,2302,31.62,3133,43.03019365,5649,77.59,13124,180.25,254994,3502.22,49249,676.41,173423,2381.88,32322,443.93,,
2016,WI,Wisconsin,5772917,17716,306.88,232,4.02,1475,25.55,2005,34.73114199,4707,81.54,10772,186.60,111911,1938.55,19498,337.75,82455,1428.31,9958,172.50,,
2016,WV,West Virginia,1828637,6633,362.73,85,4.65,488,26.69,684,37.40490868,720,39.37,5144,281.30,37282,2038.79,9127,499.11,25657,1403.07,2498,136.60,,
2016,WY,Wyoming,584910,1431,244.65,20,3.42,152,25.99,206,35.21909354,59,10.09,1146,195.93,11460,1959.28,1771,302.78,8889,1519.72,800,136.77,,
2017,AK,Alaska,739786,6338,856.73,62,8.38,,0.00,1074,145.1771188,952,128.69,4250,574.49,26203,3541.97,4167,563.27,17782,2403.67,4254,575.03,,
2017,AL,Alabama,4875120,25469,522.43,419,8.59,,0.00,2001,41.0451435,4233,86.83,18816,385.96,143774,2949.14,31270,641.42,99707,2045.22,12797,262.50,,
2017,AR,Arkansas,3002997,16996,565.97,249,8.29,,0.00,2140,71.26214245,1998,66.53,12609,419.88,94419,3144.16,22369,744.89,64795,2157.68,7255,241.59,,
2017,AZ,Arizona,7048876,35647,505.71,422,5.99,,0.00,3622,51.38407882,7440,105.55,24163,342.79,204999,2908.25,37722,535.15,148251,2103.19,19026,269.92,,
2017,CA,California,39399349,178597,453.30,1830,4.64,,0.00,14724,37.37117585,56625,143.72,105418,267.56,987063,2505.28,176679,448.43,642019,1629.52,168365,427.33,,
2017,CO,Colorado,5615902,20901,372.18,222,3.95,,0.00,4021,71.60025228,3868,68.88,12790,227.75,152032,2707.17,22618,402.75,107470,1913.67,21944,390.75,,
2017,CT,Connecticut,3573880,8190,229.16,105,2.94,,0.00,850,23.78367489,2813,78.71,4422,123.73,63646,1780.87,8906,249.20,47418,1326.79,7322,204.88,,
2017,DC,District of Columbia,695691,6976,1002.74,116,16.67,,0.00,444,63.82143797,2625,377.32,3791,544.93,29736,4274.31,1809,260.03,25340,3642.42,2587,371.86,,
2017,DE,Delaware,957078,4377,457.33,51,5.33,,0.00,351,36.67412687,1082,113.05,2893,302.27,23430,2448.08,3960,413.76,18108,1892.01,1362,142.31,,
2017,FL,Florida,20976812,85606,408.10,1057,5.04,,0.00,7936,37.8322502,18597,88.66,58016,276.57,527125,2512.89,88835,423.49,395375,1884.82,42915,204.58,,
2017,GA,Georgia,10413055,37118,356.46,681,6.54,,0.00,2646,25.4104103,9844,94.54,23947,229.97,297651,2858.44,55363,531.67,216252,2076.74,26036,250.03,,
2017,HI,Hawaii,1424203,3577,251.16,39,2.74,,0.00,567,39.81174032,1077,75.62,1894,132.99,40392,2836.11,5549,389.62,29574,2076.53,5269,369.96,,
2017,IA,Iowa,3143637,9038,287.50,98,3.12,,0.00,1305,41.51242653,1269,40.37,6366,202.50,65652,2088.41,14711,467.96,45441,1445.49,5500,174.96,,
2017,ID,Idaho,1718904,4111,239.16,42,2.44,,0.00,755,43.9233372,222,12.92,3092,179.88,28557,1661.35,5837,339.58,20570,1196.69,2150,125.08,,
2017,IL,Illinois,12786196,55777,436.23,983,7.69,,0.00,5424,42.42074813,17731,138.67,31639,247.45,255108,1995.18,43355,339.08,190860,1492.70,20893,163.40,,
2017,IN,Indiana,6660082,26307,395.00,413,6.20,,0.00,2612,39.21873635,7035,105.63,16247,243.95,158932,2386.34,29799,447.43,114395,1717.62,14738,221.29,,
2017,KS,Kansas,2910689,11654,400.39,134,4.60,,0.00,1504,51.67161452,1633,56.10,8383,288.01,79387,2727.43,13102,450.13,58891,2023.27,7394,254.03,,
2017,KY,Kentucky,4453874,10292,231.08,265,5.95,,0.00,1817,40.79594528,2967,66.62,5243,117.72,95899,2153.16,20535,461.06,65006,1459.54,10358,232.56,,
2017,LA,Louisiana,4670818,25986,556.35,576,12.33,,0.00,1850,39.60762333,5385,115.29,18175,389.12,157272,3367.12,34135,730.81,112042,2398.77,11095,237.54,,
2017,MA,Massachusetts,6863246,24318,354.32,172,2.51,,0.00,2199,32.04023286,4874,71.02,17073,248.76,97977,1427.56,16916,246.47,73573,1071.99,7488,109.10,,
2017,MD,Maryland,6024891,30321,503.26,558,9.26,,0.00,1712,28.41545183,11189,185.71,16862,279.87,134705,2235.81,23526,390.48,97657,1620.89,13522,224.44,,
2017,ME,Maine,1335063,1610,120.59,23,1.72,,0.00,470,35.20433118,249,18.65,868,65.02,20142,1508.69,3337,249.95,16012,1199.34,793,59.40,,
2017,MI,Michigan,9976447,44883,449.89,569,5.70,,0.00,7110,71.26785718,6508,65.23,30696,307.68,179839,1802.64,35833,359.18,124410,1247.04,19596,196.42,,
2017,MN,Minnesota,5568155,13345,239.67,114,2.05,,0.00,2405,43.19204476,3627,65.14,7199,129.29,122430,2198.75,18828,338.14,93602,1681.02,10000,179.59,,
2017,MO,Missouri,6108612,32450,531.22,599,9.81,,0.00,2737,44.80559577,6362,104.15,22752,372.46,173380,2838.29,30086,492.52,123356,2019.38,19938,326.39,,
